keyword,val
gaza,28.86843474828612
strip,24.251161858743316
assailants,22.427385963280685
israeli,22.19269991681727
extremist,21.953978832671346
attributed,21.65955803610064
city,20.60191222565186
injured,20.08513134628552
near,18.928590759810483
killed,18.666397888149866
identified,18.190190850833673
vehicle,17.86965660370414
forces,17.610005430745343
fire,16.96838286438409
police,16.009062623073355
soldier,15.99291603563716
civilian,15.985182581822695
casualties,15.73324534239246
soldiers,15.00668763945767
attempted,14.815589783250942
reported,14.764038436878003
idf,14.581274686165495
defense,14.407628014762704
stabbed,14.229905820403463
extremists,14.120503227558974
al,13.512321605037686
wounded,13.415158276531457
jerusalem,13.213317819259242
opened,13.202598191128267
israel,13.10152266203214
area,12.540849359192627
stab,11.781890940341881
security,11.479152420820085
ensuing,11.194707465337038
clash,11.194707465337038
hebron,10.828340079506038
officer,10.792541237651745
neighborhood,10.595712320836856
device,10.361971595768837
village,10.341505156400187
threw,10.323013701104331
checkpoint,10.31383499759561
border,10.23491596584653
officers,9.815620739797751
shot,9.415619981228588
explosive,8.714670593783401
islamic,8.193324449276973
junction,8.045608977336501
settlement,7.807371701074515
old,7.471340034685096
set,7.40286459682824
people,7.1097386884430245
detonated,7.035822791569777
attacks,6.766679826450186
hamas,6.632821999721202
least,6.471442430390917
beit,5.955057171409927
rammed,5.681782269103733
blast,5.44078490521432
gate,5.301001300566855
member,4.117724525531562
