,id,year,month,day,country,region,state,city,latitude,longitude,summary,target,tgroup,weapon,fatalities,injuries
142027,201501010024,2015,1,1,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jerusalem,31.771365999999997,35.243697999999995,"01/01/2015: Assailants threw three incendiary devices at a Jewish settler's home in Ras al Amud area, Jerusalem city, West Bank and Gaza Strip. No casualties were reported in the attack. No group claimed responsibility for the incident.",Private Citizens & Property,Unknown,Incendiary,0,0
142353,201501080058,2015,1,8,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jerusalem,31.78173,35.23059,"01/08/2015: An assailant stabbed a Yeshiva student in the back with a screwdriver near the Damascus gate area, Jerusalem city, West Bank and Gaza Strip. The student was injured in the attack. No group claimed responsibility for the incident.",Private Citizens & Property,Unknown,Melee,0,1
142402,201501090084,2015,1,9,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.522561,34.453593,"01/09/2015: A remote-controlled explosive device detonated in front of two automated teller machines (ATMs) in Gaza City, West Bank and Gaza Strip. There were no reports of casualties in the blast, but the ATMs were damaged. No group claimed responsibility for the incident.",Business,Unknown,Explosives/Bombs/Dynamite,0,0
142464,201501100091,2015,1,10,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Unknown,31.522561,34.453593,"01/10/2015: An explosive device, targeting an electricity generator at the residence of Ehab Bessaiso, detonated in Gaza Strip, West Bank and Gaza Strip. Bessaiso, a spokesperson for the Palestinian Unity Government, was unharmed in the blast. No group claimed responsibility for the incident.",Government (General),Unknown,Explosives/Bombs/Dynamite,0,0
142656,201501140052,2015,1,14,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Dayr Nizam,32.002823,35.113728,"01/14/2015: Assailants opened fire on an Israel Defense Forces (IDF) patrol near Dayr Nizam village, West Bank, West Bank and Gaza Strip. There were no reported casualties; however, the vehicle was damaged in the attack. The Marwan Al-Qawasimi and Amir Abu-Ayshah Group claimed responsibility for the incident.",Military,Marwan Al-Qawasimi and Amir Abu-Ayshah Group,Firearms,0,0
142963,201501200088,2015,1,20,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.536021999999996,34.465441999999996,"01/20/2015: An explosive device detonated targeting the vehicle of Hilmi Khalaf in Sheikh Radwan neighborhood, Gaza city, West Bank and Gaza Strip. Khalaf, a Hamas official working for the interior ministry, was not injured in the blast, but the vehicle was damaged. No group claimed responsibility for the incident.",Violent Political Party,Unknown,Explosives/Bombs/Dynamite,0,0
143063,201501220092,2015,1,22,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.522561,34.453593,"01/22/2015: Assailant blew up a Fatah official's vehicle in Gaza city, Gaza Strip, West Bank and Gaza Strip. No casualties were reported in the blast. No group claimed responsibility for the incident.",Violent Political Party,Unknown,Explosives/Bombs/Dynamite,0,0
143130,201501240072,2015,1,24,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Beit El,31.9416,35.222734,"01/24/2015: Assailants threw explosive devices at a military pillbox in Beit El settlement, West Bank, West Bank and Gaza Strip. There were no reported casualties, but the pillbox was damaged in the attack. No group claimed responsibility for the incident; however, sources attributed it to Palestinian Extremists.",Military,Palestinian Extremists,Explosives/Bombs/Dynamite,0,0
143313,201501270055,2015,1,27,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.522561,34.453593,"01/27/2015: Assailants set fire to the vehicle of Adil Udeid in Gaza city, Gaza Strip, West Bank and Gaza Strip. Udeid, a Fatah official, was unharmed; however, the vehicle was damaged in the attack. No group claimed responsibility for the incident.",Violent Political Party,Unknown,Incendiary,0,0
143412,201501290066,2015,1,29,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.522561,34.453593,"01/29/2015: Assailants threw a grenade into the home of a Fatah official in Gaza city, Gaza Strip, West Bank and Gaza Strip. The attack targeted Naser al-Sarraj, the Assistant Deputy of the Palestinian Civil Affairs Ministry. No casualties were reported as the grenade failed to detonate. No group claimed responsibility for the incident.",Government (General),Unknown,Explosives/Bombs/Dynamite,0,0
