keyword,val
explosive,91.00729558210435
however,83.0447699633084
sources,82.739146980897
device,79.87079147172864
casualties,79.46623751497069
reported,78.78930273517653
police,78.4693663440994
attributed,78.13736539853141
maoists,72.85083969420818
killed,72.31530215133095
fire,70.61834018798461
jammu,70.1404553632158
kashmir,69.26337116535979
injured,67.145776502118
discovered,64.21815447510036
defused,63.91203585855669
blast,60.55136665156505
district,58.32716140269093
chhattisgarh,57.76227259087358
detonated,55.51227099006006
maoist,55.02609111208234
opened,53.305168184118344
state,52.65120028587189
near,50.19559997647442
manipur,49.30714100250987
abducted,49.269631308543325
attacked,46.78055307116134
threw,46.03264184134103
devices,44.7669993800647
security,43.26241565899268
party,42.378297849183994
forces,41.385981216686204
people,37.39670953152064
assam,36.959373637785845
jharkhand,35.90289761410202
least,35.03688376709155
set,34.43105614040438
targeting,31.557658615934876
attacks,31.152108072610186
unknown,31.057395628398254
bihar,30.883165899283966
national,30.73243422939746
civilian,30.50399082947349
residence,30.420024088213964
communist,29.528167049858446
grenade,29.029541033620433
cpi,28.320679269335706
suspected,27.059144785154448
village,26.38919576582517
liberation,26.061064988439554
incidents,25.999081190467443
imphal,25.091749158363946
force,24.471506123737008
odisha,24.15140338132571
officer,23.980420124052575
assault,23.303451559195913
indian,22.969593335991934
front,22.5819705119373
day,22.334437643688712
officers,21.402777250616182
stated,21.385596261640693
date,21.206940685241648
personnel,20.134547119970748
