keyword,val
peacekeepers,2.7422547182195114
nations,2.573314486467054
villagers,2.138328806772275
attack,2.0291536244371158
casualties,1.9524577584754343
attacked,1.9189594219166153
killed,1.7102892908027068
town,1.6127688257838997
unknown,1.5562521620119338
members,1.5167518834381213
soldier,1.4398405585702063
suspected,1.4043351181876842
mission,1.3914184827582896
unamsil,1.3914184827582896
burned,1.357736341440618
area,1.2643971281175699
near,1.2543265999544029
rogberi,1.2514446236316035
village,1.2346695145525242
troops,1.230133097291321
jordanian,1.2090724439326324
looted,1.2025500933644304
least,1.152363739386192
makeni,1.0842285097681084
also,1.0116323496813302
government,0.9922242702117683
food,0.9911572881759336
northern,0.9855047485642636
province,0.9855047485642636
join,0.9789357750519709
british,0.9744832924819691
surrounded,0.950844539838865
released,0.9449178830197237
whether,0.9090307580326089
indian,0.9053322732167107
fled,0.8752515266798224
villages,0.8752515266798224
ambushed,0.8750571461576115
freetown,0.8599731858657357
nigerian,0.8552179438141001
soldiers,0.8362332990548771
kabala,0.7365223866223081
kailahun,0.7337633533952241
incident,0.7253388361241173
part,0.7176248874218809
rebel,0.715991985720511
june,0.7134806305931339
resulted,0.7125343943645581
may,0.6843026074579055
took,0.6810596322046604
control,0.6541164186141945
hostages,0.6455969833540218
un,0.6129663895353379
remaining,0.6074897217778126
experiencing,0.6012750466822152
famine,0.6012750466822152
due,0.6012750466822152
fact,0.6012750466822152
main,0.6012750466822152
supplier,0.6012750466822152
farmers,0.6012750466822152
injuries,0.6012750466822152
well,0.6012750466822152
kidnapped,0.6000167693887929
junction,0.592734060571046
rocket,0.5874858002827577
fire,0.5874858002827577
masiaka,0.5871293352169571
forces,0.5674643482778066
city,0.5674643482778066
supplies,0.5510125941944397
believed,0.5340232404833929
came,0.5170745418950868
strategic,0.5138315666418417
raided,0.48946788752598547
hundred,0.48946788752598547
homes,0.48946788752598547
refused,0.48946788752598547
survived,0.48946788752598547
unable,0.48946788752598547
flee,0.48946788752598547
forced,0.48946788752598547
day,0.48946788752598547
release,0.48793038429751734
leaders,0.4868263808379758
